"","latnum","longnum","town"
"161","","","https://en.wikipedia.orgNA"
"162","","","https://en.wikipedia.orgNA"
"163","","","https://en.wikipedia.orgNA"
"164","","","https://en.wikipedia.orgNA"
"165","54.5766666666667","-1.23555555555556","https://en.wikipedia.org/wiki/Middlesbrough"
"166","54.85","-1.83333333333333","https://en.wikipedia.org/wiki/Consett"
"167","54.5269444444444","-1.5525","https://en.wikipedia.org/wiki/Darlington"
"168","55.1630555555556","-1.67805555555556","https://en.wikipedia.org/wiki/Morpeth,_Northumberland"
"169","54.7761111111111","-1.57333333333333","https://en.wikipedia.org/wiki/Durham,_England"
"170","","","https://en.wikipedia.orgNA"
"171","54.95","-1.6","https://en.wikipedia.org/wiki/Gateshead"
"172","54.95","-1.6","https://en.wikipedia.org/wiki/Gateshead"
"173","54.6333333333333","-1.65","https://en.wikipedia.org/wiki/Shildon"
"174","54.6833333333333","-1.21666666666667","https://en.wikipedia.org/wiki/Hartlepool"
"175","55.1830555555556","-1.515","https://en.wikipedia.org/wiki/Newbiggin-by-the-Sea"
"176","","","https://en.wikipedia.orgNA"
"177","54.9611111111111","-1.84888888888889","https://en.wikipedia.org/wiki/Prudhoe#Recreation"
"178","54.6186111111111","-1.06861111111111","https://en.wikipedia.org/wiki/Redcar"
"179","","","https://en.wikipedia.orgNA"
"180","54.8594444444444","-1.57","https://en.wikipedia.org/wiki/Chester-le-Street"
"181","54.65","-1.45","https://en.wikipedia.org/wiki/Sedgefield"
"182","54.9919444444444","-1.42888888888889","https://en.wikipedia.org/wiki/South_Shields"
"183","54.5766666666667","-1.23555555555556","https://en.wikipedia.org/wiki/Middlesbrough"
"184","","","https://en.wikipedia.orgNA"
"185","54.5888888888889","-1.1875","https://en.wikipedia.org/wiki/Teesside"
"186","55.4133333333333","-1.70694444444444","https://en.wikipedia.org/wiki/Alnwick"
"187","55.0455555555556","-1.44416666666667","https://en.wikipedia.org/wiki/Whitley_Bay"
"188","54.9383333333333","-1.57083333333333","https://en.wikipedia.org/wiki/Windy_Nook#Windy_Nook_Nature_Reserve"
"189","54.1108333333333","-3.22611111111111","https://en.wikipedia.org/wiki/Barrow-In-Furness"
"190","53.3930555555556","-3.01388888888889","https://en.wikipedia.org/wiki/Birkenhead"
"191","","","https://en.wikipedia.orgNA"
"192","53.8141666666667","-3.05027777777778","https://en.wikipedia.org/wiki/Blackpool"
"193","53.5780555555556","-2.42888888888889","https://en.wikipedia.org/wiki/Bolton"
"194","53.3569444444444","-2.16388888888889","https://en.wikipedia.org/wiki/Bramhall"
"195","53.4258333333333","-2.21083333333333","https://en.wikipedia.org/wiki/Burnage"
"196","53.7888888888889","-2.24805555555556","https://en.wikipedia.org/wiki/Burnley"
"197","54.8911111111111","-2.94388888888889","https://en.wikipedia.org/wiki/Carlisle,_Cumbria"
"198","53.5461111111111","-2.1425","https://en.wikipedia.org/wiki/Chadderton"
"199","","","https://en.wikipedia.orgNA"
"200","53.1833333333333","-2.88333333333333","https://en.wikipedia.org/wiki/Chester"
"201","53.8711111111111","-2.39166666666667","https://en.wikipedia.org/wiki/Clitheroe"
"202","53.1619444444444","-2.21694444444444","https://en.wikipedia.org/wiki/Congleton"
"203","53.0988888888889","-2.44","https://en.wikipedia.org/wiki/Crewe"
"204","","","https://en.wikipedia.orgNA"
"205","53.4480555555556","-2.9075","https://en.wikipedia.org/wiki/Croxteth"
